Order_ID,Order_Date,Ship_Date,Delivery_Date,Supplier_Name,Supplier_Location,Warehouse_Location,Product_Category,Product_ID,Quantity,Unit_Price,Total_Cost,Shipping_Cost,Shipping_Mode,Delivery_Status,Delay_Days,Payment_Method,Customer_Type,Region,Returned
ORD-44181,,2022-09-01,,apex logistics,Mumbai,WH-Gamma,Industrial Tools,PROD-841,18,235.05,4230.900000000001,40.6,ROAD  ,On-Time,4.0,Deb_Card,Corporate,North,No
ORD-82102,,2023-06-04,2023-06-10,apex logistics,"Shanghai, CN",Main_Hub,Industrial Tools,PROD-583,78,85.87,6697.860000000001,,Air,Delayed,14.0,Net Banking,Corporate,South,No
ORD-52101,07/20/2022,,2022-07-28,ABC Corp,FRANCE,WH-Beta,Furniture,PROD-822,56,237.48,13298.88,35.65,Air,On-Time,14.0,Net Banking,Retail,East,Yes
ORD-51879,11/27/2022,2022-11-28,2022-12-17,Global Tech,"London, UK",Main_Hub,Electronics,PROD-403,12,475.76,5709.12,61.81,Sea,Delayed,4.0,Net Banking,Wholesale,West,Yes
ORD-29973,08/05/2023,2023-08-08,2023-08-18,IndustrialSuppliesLtd,"New York, USA",Main_Hub,Clothing,PROD-716,45,179.69,8086.05,75.35,Air,Delayed,2.0,Deb_Card,Corporate,East,Yes
ORD-50026,2023/04/08,2023-04-11,2023-04-16,Apex Logistics Inc,Mumbai,Main_Hub,Furniture,PROD-753,38,70.93,2695.34,,SEA  ,Cancelled,-1.0,Deb_Card,Retail,East,Yes
ORD-91633,2023/01/19,2023-01-20,2023-02-08,ABC Corp Inc,FRANCE,WH-Gamma,Office Supplies,PROD-180,48,361.23,17339.04,31.72,Road,Delayed,,Deb_Card,Wholesale,East,Yes
ORD-76784,2023/11/13,,2023-11-30,APEX LOGISTICS,FRANCE,Main_Hub,Industrial Tools,PROD-182,96,145.21,13940.16,44.32,ROAD  ,On-Time,12.0,Deb_Card,Retail,West,
ORD-67290,12-07-2022,2022-07-14,2022-08-01,global tech,"Shanghai, CN",WH-Beta,Electronics,PROD-331,66,273.85,18074.100000000002,15.93,Road,On-Time,-2.0,Net Banking,Wholesale,East,
ORD-68554,04/13/2022,2022-04-17,2022-04-19,ABC CORP,DE,WH-Alpha,Industrial Tools,PROD-718,42,185.08,7773.360000000001,26.47,Road,Delayed,-2.0,Net Banking,Corporate,North,Yes
ORD-74789,2023/07/04,2023-07-07,2023-07-11,ApexLogistics,FRANCE,Main_Hub,Electronics,PROD-259,16,104.63,1674.08,96.38,Road,On-Time,11.0,Cash,Corporate,South,Yes
ORD-92991,19-06-2022,2022-06-24,2022-06-29,INDUSTRIAL SUPPLIES LTD,FRANCE,Main_Hub,Electronics,PROD-651,97,316.76,30725.719999999998,5.37,Air,Cancelled,5.0,Deb_Card,Retail,West,No
ORD-16863,2022/11/28,2022-11-29,2022-12-06,Global Tech Inc,,WH-Alpha,Clothing,PROD-237,77,57.21,4602.17,89.42,Rail,On-Time,12.0,Cash,Corporate,W,No
ORD-42495,07/09/2023,2023-07-07,,ABC CORP,DE,WH-Beta,Clothing,PROD-301,49,25.23,1729.27,54.25,Air,On-Time,,Net Banking,Wholesale,North,No
ORD-29528,,2023-05-13,,Global Tech Inc,"Shanghai, CN",WH-Beta,Furniture,PROD-994,-5,83.78,-418.9,71.47,Sea,On-Time,-2.0,Credit Card,Retail,W,
ORD-96499,10-08-2023,2023-08-14,2023-08-30,industrial supplies ltd,,WH-Beta,Electronics,PROD-521,61,76.71,4679.3099999999995,14.14,Sea,Cancelled,10.0,Net Banking,Corporate,North,No
ORD-43084,,2022-09-03,,IndustrialSuppliesLtd,FRANCE,Main_Hub,Electronics,PROD-693,4,400.63,1602.52,68.23,Road,Cancelled,15.0,Deb_Card,Corporate,West,
ORD-56849,,2023-03-12,2023-03-14,Global Tech,FRANCE,Main_Hub,Office Supplies,PROD-532,28,297.05,8667.4,23.1,AIR  ,Cancelled,2.0,Net Banking,Retail,West,No
ORD-30585,05/26/2023,,2023-06-14,Industrial Supplies Ltd,"London, UK",Main_Hub,Office Supplies,PROD-866,64,97.59,6245.76,56.28,SEA  ,On-Time,10.0,Cash,Retail,South,No
ORD-88861,09-02-2023,2023-02-13,2023-02-19,Industrial Supplies Ltd,,Main_Hub,Office Supplies,PROD-419,5,315.29,1576.45,83.33,Air,On-Time,,Deb_Card,Retail,West,
ORD-53652,02/15/2022,2022-02-19,2022-02-28,Global Tech Inc,"London, UK",WH-Gamma,Clothing,PROD-738,83,142.84,11855.720000000001,43.8,Air,Cancelled,,Credit Card,Retail,West,No
ORD-84593,2023/02/15,2023-02-16,2023-02-20,GLOBAL TECH,Mumbai,WH-Gamma,Office Supplies,PROD-345,21,304.1,6386.1,47.5,Road,On-Time,11.0,Credit Card,Corporate,West,No
ORD-25572,15-02-2023,2023-02-17,2023-02-18,Apex Logistics,FRANCE,WH-Alpha,Clothing,PROD-659,70,344.55,24118.5,40.61,Air,Cancelled,13.0,Credit Card,Wholesale,E,
ORD-89593,2023/02/01,2023-02-06,2023-02-19,abc corp,DE,WH-Alpha,Office Supplies,PROD-960,100,493.8,49380.0,69.4,Sea,Cancelled,15.0,Net Banking,Corporate,E,No
ORD-98652,23-10-2023,2023-10-24,2023-11-09,Global Tech,"Shanghai, CN",WH-Gamma,Electronics,PROD-251,67,,0.0,94.45,Air,On-Time,-2.0,Cash,Wholesale,South,
ORD-63736,01-12-2023,2023-12-04,2023-12-07,industrial supplies ltd,"Shanghai, CN",WH-Beta,Office Supplies,PROD-891,32,371.01,11872.32,51.37,Road,Delayed,0.0,Cash,Wholesale,South,Yes
ORD-14541,,2022-07-16,2022-07-15,ABC CORP,"London, UK",Main_Hub,Furniture,PROD-543,27,147.63,3986.0099999999998,88.29,Sea,On-Time,-1.0,Net Banking,Corporate,North,
ORD-21957,2023/04/19,2023-04-21,,Industrial Supplies Ltd Inc,FRANCE,WH-Alpha,Industrial Tools,PROD-674,46,498.03,22909.379999999997,73.25,Road,Cancelled,,Net Banking,Wholesale,N,Yes
ORD-96079,,2022-09-15,2022-09-27,APEX LOGISTICS,"New York, USA",WH-Alpha,Clothing,PROD-329,48,12.65,607.2,21.87,SEA  ,Cancelled,9.0,Cash,Wholesale,North,
ORD-23538,01/04/2022,2022-01-05,2022-01-23,ApexLogistics,FRANCE,WH-Beta,Office Supplies,PROD-189,75,166.79,12509.25,16.64,SEA  ,Cancelled,8.0,Cash,Retail,East,Yes
ORD-41270,2023/04/12,2023-04-14,2023-04-22,Apex Logistics Inc,"New York, USA",WH-Alpha,Clothing,PROD-344,81,22.21,1799.01,14.77,Air,Cancelled,15.0,Credit Card,Wholesale,North,No
ORD-56129,2022/07/23,2022-07-26,2022-07-28,APEX LOGISTICS,"London, UK",WH-Alpha,Electronics,PROD-661,24,456.11,10946.64,82.51,Sea,On-Time,13.0,Deb_Card,Wholesale,E,Yes
ORD-78765,,2022-01-08,2022-01-23,industrial supplies ltd,"London, UK",WH-Beta,Industrial Tools,PROD-114,43,254.87,11259.41,38.86,RAIL  ,On-Time,7.0,Credit Card,Retail,South,
ORD-15376,2022/11/15,2022-11-17,2022-11-29,global tech,FRANCE,WH-Gamma,Furniture,PROD-804,47,354.67,16669.49,22.27,Road,On-Tim3,14.0,Deb_Card,Corporate,South,Yes
ORD-88964,06-05-2022,2022-05-09,,abc corp,"Shanghai, CN",WH-Alpha,Furniture,PROD-119,5,,0.0,11.43,Rail,Delayed,6.0,UPI,Wholesale,W,No
ORD-46670,04/01/2022,2022-04-02,2022-04-15,Industrial Supplies Ltd Inc,FRANCE,WH-Beta,Industrial Tools,PROD-831,79,48.91,3863.89,78.89,Rail,Cancelled,0.0,UPI,Corporate,South,No
ORD-76247,,2023-06-08,2023-06-27,Apex Logistics,DE,WH-Gamma,Industrial Tools,PROD-801,23,397.59,9144.57,10.82,ROAD  ,Delayed,,Deb_Card,Wholesale,West,Yes
ORD-42853,,2022-04-17,2022-04-22,Global Tech Inc,DE,WH-Beta,Industrial Tools,PROD-323,65,124.76,8109.400000000001,96.62,Rail,Cancelled,-1.0,UPI,Wholesale,North,Yes
ORD-95575,2022/02/03,2022-02-04,2022-02-15,GLOBAL TECH,"New York, USA",Main_Hub,Clothing,PROD-355,46,278.92,12830.320000000002,84.89,Sea,Cancelled,14.0,Credit Card,Corporate,West,No
ORD-47550,03/17/2022,2022-03-21,,ApexLogistics,,WH-Alpha,Office Supplies,PROD-675,23,278.31,6401.13,77.3,Road,Cancelled,5.0,Deb_Card,Corporate,South,No
ORD-86931,,2022-04-11,2022-04-15,APEX LOGISTICS,Mumbai,Main_Hub,Electronics,PROD-302,43,17.07,734.01,,Air,On-Time,7.0,UPI,Retail,S,
ORD-50319,,2022-09-07,2022-09-17,industrial supplies ltd,"Shanghai, CN",WH-Beta,Clothing,PROD-950,6,362.78,2176.68,75.73,Sea,Delayed,13.0,Net Banking,Retail,South,
ORD-94896,,2023-04-15,,ApexLogistics,"Shanghai, CN",WH-Beta,Furniture,PROD-340,59,423.23,25437.57,73.41,Road,On-Time,2.0,Deb_Card,Retail,N,Yes
ORD-48985,10/14/2022,2022-10-19,2022-10-31,industrial supplies ltd,"Shanghai, CN",WH-Alpha,Electronics,PROD-544,26,324.72,8442.720000000001,18.58,Air,Cancelled,-1.0,Deb_Card,Wholesale,East,
ORD-76317,11/24/2023,2023-11-28,2023-11-28,ABC Corp,"London, UK",WH-Beta,Furniture,PROD-867,19,430.85,8186.150000000001,86.61,Air,Delayed,-1.0,Net Banking,Wholesale,South,Yes
ORD-89806,08/22/2022,2022-08-26,2022-09-08,Apex Logistics,Mumbai,WH-Alpha,Industrial Tools,PROD-566,0,326.7,482.0,44.8,Rail,On-Time,,Deb_Card,Wholesale,East,Yes
ORD-30701,,2022-12-11,,apex logistics,Mumbai,WH-Alpha,Clothing,PROD-865,13,30.2,392.59999999999997,64.48,Rail,On-Time,1.0,Cash,Wholesale,W,No
ORD-54424,2022/01/01,2022-01-02,2022-01-18,ABCCorp,,Main_Hub,Electronics,PROD-885,83,314.11,26071.13,59.78,Sea,Delayed,,Cash,Wholesale,South,
ORD-63516,11-08-2022,2022-08-15,,ABC CORP,"London, UK",Main_Hub,Electronics,PROD-953,5,254.8,1274.0,19.15,Rail,Delayed,0.0,UPI,Wholesale,South,No
ORD-21042,2022/12/16,2022-12-21,2022-12-30,Global Tech,Mumbai,Main_Hub,Electronics,PROD-303,12,29.2,350.4,56.43,ROAD  ,Cancelled,,Deb_Card,Wholesale,West,No
ORD-83783,2023/08/17,2023-08-18,,industrial supplies ltd,Mumbai,WH-Gamma,Office Supplies,PROD-819,39,209.57,8173.23,12.35,AIR  ,Delayed,3.0,Deb_Card,Wholesale,South,No
ORD-28776,,2022-02-26,2022-03-11,ABC Corp,,Main_Hub,Office Supplies,PROD-514,56,358.79,20092.24,40.31,ROAD  ,Cancelled,3.0,Deb_Card,Corporate,North,Yes
ORD-50539,2023/01/06,2023-01-09,2023-01-25,ABC CORP,DE,WH-Gamma,Electronics,PROD-171,72,142.84,10284.48,39.85,Rail,On-Time,1.0,Credit Card,Retail,East,Yes
ORD-49552,,2023-08-07,2023-08-21,Industrial Supplies Ltd Inc,"London, UK",WH-Alpha,Electronics,PROD-406,57,304.34,17609.379999999997,32.7,Sea,On-Time,11.0,Net Banking,Wholesale,East,Yes
ORD-80284,2022/12/12,2022-12-14,2022-12-31,apex logistics,DE,WH-Gamma,Electronics,PROD-836,28,,0.0,11.58,ROAD  ,Cancelled,5.0,Credit Card,Retail,West,Yes
ORD-46421,,2022-09-26,,APEX LOGISTICS,,Main_Hub,Electronics,PROD-163,5,463.41,2317.05,74.35,Rail,Delayed,,UPI,Retail,North,
ORD-15183,,2023-03-23,2023-04-06,ABC CORP,Mumbai,Main_Hub,Industrial Tools,PROD-390,14,134.26,1879.6399999999999,76.87,Air,On-Time,11.0,Cash,Corporate,W,
ORD-71385,03/11/2022,2022-03-16,2022-03-28,apex logistics,Mumbai,Main_Hub,Furniture,PROD-610,18,334.91,6300.38,16.72,Air,On-Time,0.0,Deb_Card,Corporate,W,
ORD-45755,,2023-03-29,2023-04-06,IndustrialSuppliesLtd,"New York, USA",WH-Gamma,Office Supplies,PROD-789,40,194.63,7785.2,82.36,Air,Delayed,,Net Banking,Retail,North,No
ORD-80617,,2023-08-11,2023-08-24,Industrial Supplies Ltd Inc,FRANCE,WH-Gamma,Furniture,PROD-523,56,215.25,12054.0,11.87,Road,Delayed,1.0,Deb_Card,Retail,South,No
ORD-37082,13-03-2022,,2022-03-23,Apex Logistics,,Main_Hub,Furniture,PROD-178,23,154.34,3549.82,33.14,Road,On-Time,10.0,Net Banking,Retail,E,No
ORD-66959,02-01-2023,2023-01-04,2023-01-06,Apex Logistics Inc,"New York, USA",WH-Gamma,Clothing,PROD-720,-5,479.99,-2399.95,96.18,Air,Cancelled,14.0,Cash,Wholesale,South,Yes
ORD-42768,02/21/2023,2023-02-23,2023-03-03,INDUSTRIAL SUPPLIES LTD,FRANCE,Main_Hub,Clothing,PROD-395,64,84.34,5397.76,23.81,Road,Delayed,0.0,UPI,Corporate,South,Yes
ORD-18993,02/23/2022,2022-02-25,2022-03-10,Apex Logistics Inc,"Shanghai, CN",Main_Hub,Furniture,PROD-473,57,159.01,9063.57,44.27,Road,On-Time,2.0,Deb_Card,Retail,South,
ORD-93012,,2022-01-28,2022-02-04,ApexLogistics,DE,WH-Alpha,Furniture,PROD-530,46,485.81,22347.26,98.26,Road,Delayed,7.0,Net Banking,Corporate,South,No
ORD-20363,21-08-2022,2022-08-23,2022-09-07,INDUSTRIAL SUPPLIES LTD,"Shanghai, CN",WH-Alpha,Industrial Tools,PROD-189,82,268.29,21999.780000000002,24.48,Rail,On-Time,15.0,Net Banking,Wholesale,South,Yes
ORD-36794,,2023-07-08,,abc corp,"London, UK",WH-Gamma,Clothing,PROD-785,49,221.65,10860.85,87.01,SEA  ,D3l@y3d,10.0,Net Banking,Corporate,South,No
ORD-85066,2023/06/02,2023-06-03,,GlobalTech,,WH-Alpha,Clothing,PROD-837,41,202.92,8319.72,63.08,AIR  ,On-Time,,UPI,Wholesale,South,Yes
ORD-84943,2023/01/27,2023-02-01,2023-02-16,Global Tech Inc,Mumbai,Main_Hub,Office Supplies,PROD-427,61,275.4,16799.399999999998,25.78,Road,Cancelled,0.0,Credit Card,Retail,North,
ORD-99192,2023/05/06,2023-05-11,2023-05-25,Industrial Supplies Ltd,DE,WH-Gamma,Clothing,PROD-648,44,65.7,2890.8,13.31,Rail,Delayed,3.0,Credit Card,Corporate,North,Yes
ORD-86106,2022/01/11,2022-01-14,2022-01-30,Global Tech,FRANCE,Main_Hub,Electronics,PROD-210,77,73.76,5679.52,19.43,Rail,Cancelled,5.0,Net Banking,Retail,West,
ORD-97080,2022/01/07,2022-01-10,2022-01-21,IndustrialSuppliesLtd,"Shanghai, CN",WH-Alpha,Office Supplies,PROD-617,19,153.63,2918.97,69.68,Rail,Cancelled,,Cash,Retail,North,
ORD-70648,08-12-2022,2022-12-12,2022-12-25,apex logistics,DE,WH-Alpha,Office Supplies,PROD-213,16,81.08,1297.28,,Air,On-Time,0.0,Cash,Wholesale,East,
ORD-85009,,,2023-07-22,ABCCorp,DE,Main_Hub,Office Supplies,PROD-760,28,467.73,13096.44,19.48,Road,On-Time,12.0,Cash,Corporate,South,
ORD-87128,08/28/2023,2023-08-29,2023-09-01,ABCCorp,,WH-Beta,Electronics,PROD-176,37,323.43,11966.91,31.42,Road,On-Time,7.0,UPI,Corporate,South,No
ORD-15596,2022/04/06,2022-04-08,2022-04-13,ABC Corp,"London, UK",WH-Beta,Office Supplies,PROD-111,13,417.3,5424.900000000001,56.19,Air,C@nc3ll3d,1.0,Net Banking,Retail,North,No
ORD-29521,,2023-07-09,2023-07-26,industrial supplies ltd,"New York, USA",WH-Gamma,Industrial Tools,PROD-507,44,457.82,20427.079999999998,22.08,RAIL  ,Cancelled,,UPI,Corporate,West,Yes
ORD-21442,05/24/2023,2023-05-27,2023-06-05,ABC Corp,FRANCE,WH-Alpha,Office Supplies,PROD-816,20,327.95,6559.0,10.0,Road,Delayed,,UPI,Wholesale,South,Yes
ORD-42530,2023/08/05,2023-08-06,2023-08-20,ABCCorp,Mumbai,WH-Alpha,Clothing,PROD-724,73,89.26,6515.9800000000005,80.35,AIR  ,Delayed,5.0,Cash,Wholesale,East,Yes
ORD-83233,2022/11/14,2022-11-12,2022-11-22,ABC Corp Inc,"London, UK",WH-Beta,Clothing,PROD-716,12,454.47,5453.64,22.38,Sea,On-Time,7.0,Net Banking,Retail,West,Yes
ORD-30232,09-07-2023,2023-07-07,,ApexLogistics,Mumbai,WH-Beta,Electronics,PROD-395,32,33.87,1083.84,98.45,AIR  ,Cancelled,14.0,Credit Card,Retail,West,
ORD-68972,02/12/2022,2022-02-13,2022-02-15,ApexLogistics,"Shanghai, CN",Main_Hub,Industrial Tools,PROD-777,49,323.0,15827.0,60.69,Rail,Cancelled,13.0,Cash,Wholesale,North,
ORD-35863,05/31/2022,2022-06-01,,Industrial Supplies Ltd,"London, UK",Main_Hub,Office Supplies,PROD-254,9999,329.08,3290470.92,80.38,Road,Cancelled,13.0,Cash,Retail,South,
ORD-19961,2023/05/16,2023-05-17,2023-06-04,abc corp,Mumbai,Main_Hub,Electronics,PROD-917,39,421.83,16451.37,80.88,Rail,C@nc3ll3d,0.0,UPI,Corporate,North,Yes
ORD-50642,05/26/2023,2023-05-27,2023-06-06,Global Tech,FRANCE,Main_Hub,Clothing,PROD-912,80,345.1,27608.0,70.39,Rail,On-Time,8.0,Credit Card,Retail,South,
ORD-51704,,2023-02-21,2023-03-06,apex logistics,"New York, USA",WH-Gamma,Clothing,PROD-692,21,312.22,6556.620000000001,40.05,RAIL  ,On-Time,,Deb_Card,Wholesale,South,No
ORD-75546,,2022-06-28,2022-06-29,IndustrialSuppliesLtd,"New York, USA",WH-Beta,Furniture,PROD-288,49,49.01,2401.49,48.93,AIR  ,Cancelled,-1.0,Credit Card,Wholesale,East,No
ORD-14799,,,2022-09-06,global tech,"London, UK",WH-Alpha,Industrial Tools,PROD-268,59,474.88,28017.92,47.83,Sea,On-Time,1.0,Deb_Card,Wholesale,South,No
ORD-25095,10/27/2022,2022-10-30,2022-11-14,APEX LOGISTICS,"Shanghai, CN",WH-Alpha,Office Supplies,PROD-341,54,,0.0,40.78,Road,Cancelled,6.0,UPI,Corporate,East,Yes
ORD-47298,05/26/2022,2022-05-31,2022-05-29,apex logistics,FRANCE,WH-Beta,Office Supplies,PROD-165,55,293.06,16118.3,79.45,Rail,Delayed,5.0,Credit Card,Retail,North,Yes
ORD-85748,13-03-2023,2023-03-16,2023-03-20,industrial supplies ltd,"London, UK",WH-Beta,Electronics,PROD-860,2,377.18,754.36,9.27,Rail,Cancelled,14.0,Net Banking,Retail,West,Yes
ORD-46302,08/23/2022,2022-08-28,2022-08-29,GLOBAL TECH,Mumbai,Main_Hub,Furniture,PROD-735,3,171.92,515.76,96.28,Road,Cancelled,,Cash,Retail,South,
ORD-79514,,,2023-10-04,abc corp,DE,WH-Gamma,Clothing,PROD-602,74,74.67,5525.58,95.53,Sea,Delayed,-1.0,Deb_Card,Wholesale,East,Yes
ORD-96341,,2023-08-07,2023-08-06,abc corp,FRANCE,WH-Alpha,Clothing,PROD-861,54,143.01,7938.539999999999,54.35,Air,Delayed,1.0,Net Banking,Retail,East,
ORD-61864,09/25/2023,2023-09-26,,Apex Logistics,,WH-Beta,Office Supplies,PROD-616,13,355.28,4618.639999999999,89.9,Rail,Delayed,6.0,Net Banking,Retail,North,No
ORD-76949,07/30/2023,2023-08-01,2023-08-06,Industrial Supplies Ltd,"Shanghai, CN",WH-Alpha,Clothing,PROD-693,24,114.82,2755.68,85.23,Air,On-Time,1.0,UPI,Wholesale,South,
ORD-42725,,2023-08-07,2023-08-11,Global Tech Inc,"London, UK",WH-Gamma,Office Supplies,PROD-829,13,264.23,3434.9900000000002,83.7,Rail,Cancelled,12.0,UPI,Wholesale,North,
ORD-94790,2023/05/04,2023-05-05,2023-05-18,ABC Corp,,WH-Beta,Office Supplies,PROD-991,61,46.46,2834.06,69.64,Rail,Cancelled,7.0,UPI,Retail,S,
ORD-79721,27-11-2022,,2022-12-14,ABCCorp,"London, UK",WH-Gamma,Furniture,PROD-451,26,380.58,10226.08,99.4,Air,Delayed,8.0,Net Banking,Retail,North,No
ORD-32659,2022/03/27,2022-03-31,2022-04-13,ApexLogistics,"Shanghai, CN",WH-Alpha,Electronics,PROD-830,62,199.15,12347.300000000001,19.31,Sea,Delayed,0.0,UPI,Retail,East,Yes
ORD-20500,06-11-2022,2022-11-08,2022-11-23,APEX LOGISTICS,DE,WH-Alpha,Clothing,PROD-792,85,451.82,38404.7,,Air,On-Time,14.0,Net Banking,Retail,South,
ORD-24208,,2022-09-06,,Apex Logistics Inc,Mumbai,WH-Gamma,Office Supplies,PROD-635,20,314.02,6385.4,94.84,Air,Cancelled,4.0,Credit Card,Retail,East,
ORD-84107,07/13/2023,2023-07-18,2023-07-31,apex logistics,Mumbai,WH-Beta,Clothing,PROD-694,42,29.9,1255.8,26.82,Sea,Cancelled,8.0,Credit Card,Corporate,South,
ORD-86315,04/06/2023,2023-04-10,2023-04-17,Global Tech Inc,"New York, USA",WH-Alpha,Electronics,PROD-315,77,396.61,30538.97,90.37,Rail,Cancelled,9.0,UPI,Corporate,East,No
ORD-40311,11/01/2022,2022-11-04,2022-11-18,ABC Corp,"Shanghai, CN",Main_Hub,Office Supplies,PROD-759,27,179.87,4856.49,23.04,Rail,Cancelled,,Net Banking,Wholesale,East,
ORD-91830,,2023-06-20,2023-06-22,ABCCorp,"New York, USA",Main_Hub,Electronics,PROD-765,37,174.86,6469.820000000001,89.12,Air,Delayed,3.0,Deb_Card,Retail,North,No
ORD-34420,,2022-12-14,2022-12-16,ABC Corp,,WH-Gamma,Office Supplies,PROD-250,84,243.29,20436.36,56.06,ROAD  ,On-Time,7.0,Deb_Card,Wholesale,East,No
ORD-31079,10-06-2022,2022-06-15,2022-06-22,Global Tech,"London, UK",WH-Alpha,Electronics,PROD-142,20,102.98,2059.6,18.96,ROAD  ,On-Time,,Cash,Wholesale,E,No
ORD-48566,2022/05/09,2022-05-10,2022-05-13,ABC Corp Inc,"New York, USA",WH-Beta,Electronics,PROD-165,74,463.83,34323.42,45.03,Rail,Delayed,,Cash,Wholesale,West,No
ORD-32782,2023/08/05,,,APEX LOGISTICS,,WH-Beta,Electronics,PROD-913,65,214.98,13973.699999999999,,Road,Cancelled,,UPI,Corporate,South,
ORD-21322,,2023-01-01,2023-01-13,GlobalTech,,WH-Gamma,Industrial Tools,PROD-139,63,219.95,13856.849999999999,21.62,Sea,On-Time,,UPI,Wholesale,East,No
ORD-82255,01/27/2023,2023-01-29,2023-02-06,global tech,DE,WH-Beta,Office Supplies,PROD-796,78,333.23,25991.940000000002,53.67,Sea,Delayed,,UPI,Wholesale,East,
ORD-42816,02/27/2023,,2023-03-10,apex logistics,DE,WH-Gamma,Clothing,PROD-672,23,345.58,7948.339999999999,60.19,Air,Delayed,2.0,Deb_Card,Corporate,West,Yes
ORD-41135,07-10-2023,2023-10-09,2023-10-13,IndustrialSuppliesLtd,DE,WH-Gamma,Industrial Tools,PROD-713,-5,24.0,-120.0,90.5,Air,On-Time,,Cash,Retail,West,
ORD-25043,,2022-04-30,2022-05-08,ABC Corp Inc,Mumbai,Main_Hub,Office Supplies,PROD-912,13,286.0,3718.0,32.54,Sea,Cancelled,10.0,Net Banking,Retail,South,No
ORD-15958,2023/05/19,2023-05-20,2023-05-24,Industrial Supplies Ltd,"New York, USA",Main_Hub,Office Supplies,PROD-630,26,290.32,7548.32,60.17,AIR  ,On-Time,-2.0,UPI,Retail,North,Yes
ORD-28343,2023/06/19,2023-06-21,2023-07-02,Industrial Supplies Ltd,,WH-Alpha,Electronics,PROD-804,81,399.45,32355.45,,ROAD  ,Delayed,14.0,Credit Card,Corporate,East,Yes
ORD-33652,2023/09/18,2023-09-20,2023-09-28,Apex Logistics,FRANCE,WH-Beta,Office Supplies,PROD-176,78,45.41,3541.9799999999996,62.73,Rail,C@nc3ll3d,8.0,Net Banking,Corporate,East,
ORD-86791,2023/10/25,2023-10-29,2023-10-30,Industrial Supplies Ltd,FRANCE,Main_Hub,Office Supplies,PROD-107,99,,0.0,55.51,Air,D3l@y3d,,Credit Card,Wholesale,North,Yes
ORD-17552,12/28/2022,2022-12-26,2023-01-13,Apex Logistics,DE,WH-Alpha,Furniture,PROD-592,8,54.8,438.4,39.78,SEA  ,On-Time,4.0,UPI,Corporate,North,No
ORD-30214,2022/06/17,2022-06-21,2022-06-21,INDUSTRIAL SUPPLIES LTD,"New York, USA",WH-Alpha,Furniture,PROD-262,1,305.49,305.49,9.05,Air,Cancelled,1.0,Deb_Card,Corporate,South,
ORD-35995,07/27/2022,2022-07-25,,INDUSTRIAL SUPPLIES LTD,"New York, USA",WH-Gamma,Furniture,PROD-335,25,102.23,2813.75,56.56,Sea,On-Tim3,10.0,Cash,Wholesale,West,Yes
ORD-84870,14-10-2023,2023-10-18,,ABC Corp Inc,"New York, USA",WH-Beta,Electronics,PROD-251,90,281.14,25302.6,26.34,Rail,Cancelled,2.0,Cash,Corporate,West,
ORD-41278,2023/10/23,2023-10-27,2023-11-05,INDUSTRIAL SUPPLIES LTD,DE,Main_Hub,Industrial Tools,PROD-844,50,357.92,17896.0,43.89,Sea,Delayed,,Deb_Card,Wholesale,East,
ORD-24953,2022/11/22,2022-11-25,2022-12-02,APEX LOGISTICS,DE,WH-Alpha,Industrial Tools,PROD-916,99,186.34,18447.66,5.66,Sea,Cancelled,7.0,Net Banking,Retail,North,Yes
ORD-74260,,2022-05-09,2022-05-25,ABC Corp Inc,,WH-Gamma,Office Supplies,PROD-245,52,147.09,7648.68,50.41,Air,Cancelled,,Credit Card,Wholesale,West,Yes
ORD-97538,2023/01/08,2023-01-10,2023-01-18,Apex Logistics Inc,"Shanghai, CN",WH-Gamma,Furniture,PROD-769,60,191.57,11494.199999999999,50.1,Rail,On-Time,6.0,UPI,Corporate,E,No
ORD-66261,,2023-12-04,2023-12-10,ABC Corp,FRANCE,WH-Beta,Industrial Tools,PROD-969,75,480.25,36241.75,66.53,Sea,Cancelled,,Credit Card,Retail,North,No
ORD-70952,12/22/2022,2022-12-24,2022-12-31,IndustrialSuppliesLtd,FRANCE,Main_Hub,Industrial Tools,PROD-788,12,481.14,5773.68,,Air,Cancelled,0.0,Net Banking,Retail,North,
ORD-26059,12-09-2022,2022-09-16,2022-09-25,global tech,DE,Main_Hub,Clothing,PROD-936,61,383.74,23793.14,22.96,Sea,On-Time,12.0,Credit Card,Retail,North,
ORD-51104,09/12/2022,,2022-09-28,Industrial Supplies Ltd,FRANCE,Main_Hub,Electronics,PROD-609,17,62.63,1064.71,9.16,Air,On-Time,,Credit Card,Corporate,West,No
ORD-10371,14-11-2022,2022-11-18,2022-11-17,IndustrialSuppliesLtd,Mumbai,WH-Alpha,Furniture,PROD-407,57,247.3,14096.1,,Air,Delayed,3.0,Net Banking,Corporate,West,
ORD-68292,2023/10/11,2023-10-13,,ABC Corp Inc,"London, UK",WH-Beta,Electronics,PROD-858,15,150.7,2730.5,51.14,Rail,On-Tim3,12.0,Credit Card,Retail,North,No
ORD-52030,2022/08/24,,2022-09-08,Industrial Supplies Ltd Inc,Mumbai,Main_Hub,Industrial Tools,PROD-550,60,45.62,2737.2,51.62,Rail,On-Time,,Deb_Card,Corporate,West,No
ORD-15544,02/19/2022,2022-02-20,2022-03-09,APEX LOGISTICS,"Shanghai, CN",Main_Hub,Clothing,PROD-631,17,31.65,538.05,66.83,SEA  ,Delayed,7.0,Net Banking,Retail,South,
